,employee_id,last_name,E_MAIL,rfc_number,submit_date_ut,ACTION_LABEL_EN
2939,882,Stép_iol_882,E_MAIL_882@company.com,I1611-0664,2016-11-17 08:06:42.000,Requestor notification
2940,1157,Stép_uin_1157,E_MAIL_1157@company.com,S1611-0899,2016-11-17 08:00:09.000,Call
2941,1157,Stép_uin_1157,E_MAIL_1157@company.com,S1611-0899,2016-11-17 08:00:09.000,Requestor notification
2942,894,Pamé_dor_894,E_MAIL_894@company.com,I1611-0662,2016-11-17 07:56:41.000,Call
2943,894,Pamé_dor_894,E_MAIL_894@company.com,I1611-0662,2016-11-17 07:56:41.000,Requestor notification
2944,894,Pamé_dor_894,E_MAIL_894@company.com,I1611-0662,2016-11-17 07:56:41.000,Analyse et résolution
2945,894,Pamé_dor_894,E_MAIL_894@company.com,I1611-0662,2016-11-17 07:56:41.000,Send Email
2946,894,Pamé_dor_894,E_MAIL_894@company.com,I1611-0662,2016-11-17 07:56:41.000,Fermeture du ticket
2947,894,Pamé_dor_894,E_MAIL_894@company.com,I1611-0662,2016-11-17 07:56:41.000,Validation demandeur
2948,894,Pamé_dor_894,E_MAIL_894@company.com,I1611-0662,2016-11-17 07:56:41.000,Send Email
2949,1262,Mary_olf_1262,E_MAIL_1262@company.com,I1611-0661,2016-11-17 07:54:58.000,Call
2950,1262,Mary_olf_1262,E_MAIL_1262@company.com,I1611-0661,2016-11-17 07:54:58.000,Requestor notification
2951,1262,Mary_olf_1262,E_MAIL_1262@company.com,I1611-0661,2016-11-17 07:54:58.000,Analyse et résolution
2952,1262,Mary_olf_1262,E_MAIL_1262@company.com,I1611-0661,2016-11-17 07:54:58.000,Send Email
2953,1262,Mary_olf_1262,E_MAIL_1262@company.com,I1611-0661,2016-11-17 07:54:58.000,Reminder for Support Person
2954,1262,Mary_olf_1262,E_MAIL_1262@company.com,I1611-0661,2016-11-17 07:54:58.000,Incoming user call
2955,1262,Mary_olf_1262,E_MAIL_1262@company.com,I1611-0661,2016-11-17 07:54:58.000,On Hold
2956,1262,Mary_olf_1262,E_MAIL_1262@company.com,I1611-0661,2016-11-17 07:54:58.000,Incoming user call
2957,1262,Mary_olf_1262,E_MAIL_1262@company.com,I1611-0661,2016-11-17 07:54:58.000,End of On Hold
2958,1262,Mary_olf_1262,E_MAIL_1262@company.com,I1611-0661,2016-11-17 07:54:58.000,Fermeture du ticket
2959,1262,Mary_olf_1262,E_MAIL_1262@company.com,I1611-0661,2016-11-17 07:54:58.000,Validation demandeur
2960,1262,Mary_olf_1262,E_MAIL_1262@company.com,I1611-0661,2016-11-17 07:54:58.000,Send Email
2961,6048,JP d_euw_6048,E_MAIL_6048@company.com,S1611-0898,2016-11-17 07:52:57.000,Call
2962,6048,JP d_euw_6048,E_MAIL_6048@company.com,S1611-0898,2016-11-17 07:52:57.000,Notification prise en compte demandeur
2963,6048,JP d_euw_6048,E_MAIL_6048@company.com,S1611-0898,2016-11-17 07:52:57.000,Processing your request
2964,6048,JP d_euw_6048,E_MAIL_6048@company.com,S1611-0898,2016-11-17 07:52:57.000,Processing your request
2965,6048,JP d_euw_6048,E_MAIL_6048@company.com,S1611-0898,2016-11-17 07:52:57.000,Processing your request
2966,6048,JP d_euw_6048,E_MAIL_6048@company.com,S1611-0898,2016-11-17 07:52:57.000,[Email entrant de la part de l'utilisateur]
2967,6048,JP d_euw_6048,E_MAIL_6048@company.com,S1611-0898,2016-11-17 07:52:57.000,Reminder for Support Person
2968,648,Gabr_rve_648,E_MAIL_648@company.com,S1611-0897,2016-11-17 07:47:07.000,Call
2969,648,Gabr_rve_648,E_MAIL_648@company.com,S1611-0897,2016-11-17 07:47:07.000,Requestor notification
2970,8724,Yann_cci_8724,E_MAIL_8724@company.com,I1611-0657,2016-11-17 07:45:08.000,Call
2971,8724,Yann_cci_8724,E_MAIL_8724@company.com,I1611-0657,2016-11-17 07:45:08.000,Requestor notification
2972,8724,Yann_cci_8724,E_MAIL_8724@company.com,I1611-0657,2016-11-17 07:45:08.000,Analyse et résolution
2973,8724,Yann_cci_8724,E_MAIL_8724@company.com,I1611-0657,2016-11-17 07:45:08.000,Send Email
2974,8724,Yann_cci_8724,E_MAIL_8724@company.com,I1611-0657,2016-11-17 07:45:08.000,Assignment
2975,2808,Mari_iau_2808,E_MAIL_2808@company.com,S1611-0896,2016-11-17 07:44:07.000,Call
2976,2808,Mari_iau_2808,E_MAIL_2808@company.com,S1611-0896,2016-11-17 07:44:07.000,Requestor notification
2977,1185,Sylv_mme_1185,E_MAIL_1185@company.com,I1611-0655,2016-11-17 07:37:24.000,Call
2978,1185,Sylv_mme_1185,E_MAIL_1185@company.com,I1611-0655,2016-11-17 07:37:24.000,Requestor notification
2979,1185,Sylv_mme_1185,E_MAIL_1185@company.com,I1611-0655,2016-11-17 07:37:24.000,Analyse et résolution
2980,1185,Sylv_mme_1185,E_MAIL_1185@company.com,I1611-0655,2016-11-17 07:37:24.000,Send Email
2981,1185,Sylv_mme_1185,E_MAIL_1185@company.com,I1611-0655,2016-11-17 07:37:24.000,Fermeture du ticket
2982,1185,Sylv_mme_1185,E_MAIL_1185@company.com,I1611-0655,2016-11-17 07:37:24.000,Validation demandeur
2983,1185,Sylv_mme_1185,E_MAIL_1185@company.com,I1611-0655,2016-11-17 07:37:24.000,Send Email
2984,1185,Sylv_mme_1185,E_MAIL_1185@company.com,I1611-0655,2016-11-17 07:37:24.000,[Email entrant de la part de l'utilisateur]
2985,8760,Jero_rce_8760,E_MAIL_8760@company.com,S1611-0895,2016-11-17 07:12:59.000,Call
2986,8760,Jero_rce_8760,E_MAIL_8760@company.com,S1611-0895,2016-11-17 07:12:59.000,Requestor notification
2987,8641,Vinc_art_8641,E_MAIL_8641@company.com,S1611-0894,2016-11-17 07:06:04.000,Call
2988,8641,Vinc_art_8641,E_MAIL_8641@company.com,S1611-0894,2016-11-17 07:06:04.000,Requestor notification
2989,8641,Vinc_art_8641,E_MAIL_8641@company.com,S1611-0894,2016-11-17 07:06:04.000,Notification to requesting Person
2990,1764,Hugo_ano_1764,E_MAIL_1764@company.com,S1611-0893,2016-11-17 07:00:49.000,Call
2991,1764,Hugo_ano_1764,E_MAIL_1764@company.com,S1611-0893,2016-11-17 07:00:49.000,Requestor notification
2992,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0892,2016-11-16 17:56:21.050,Creation
2993,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0892,2016-11-16 17:56:21.050,Drafts
2994,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0892,2016-11-16 17:56:21.050,Notification prise en compte demandeur
2995,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0892,2016-11-16 17:56:21.050,Traitement de la demande
2996,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0892,2016-11-16 17:56:21.050,Validation futur manager
2997,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0892,2016-11-16 17:56:21.050,Send Email
2998,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0892,2016-11-16 17:56:21.050,[Mise en place des droits]
2999,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0892,2016-11-16 17:56:21.050,[Mise en place des droits]
3000,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0892,2016-11-16 17:56:21.050,[Mise en place des droits]
3001,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0892,2016-11-16 17:56:21.050,[Mise en place des droits]
3002,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0892,2016-11-16 17:56:21.050,[Mise en place des droits]
3003,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0892,2016-11-16 17:56:21.050,Installation de la boite mail sur le poste
3004,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0892,2016-11-16 17:56:21.050,Validation du demandeur
3005,871,Anni_oin_871,E_MAIL_871@company.com,S1611-0892,2016-11-16 17:56:21.050,Send Email
3006,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0891,2016-11-16 17:34:49.607,Creation
3007,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0891,2016-11-16 17:34:49.607,Drafts
3008,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0891,2016-11-16 17:34:49.607,Notification prise en compte demandeur
3009,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0891,2016-11-16 17:34:49.607,Traitement de la demande
3010,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0891,2016-11-16 17:34:49.607,Validation futur manager
3011,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0891,2016-11-16 17:34:49.607,Send Email
3012,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0891,2016-11-16 17:34:49.607,Installation de la boite mail sur le poste
3013,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0891,2016-11-16 17:34:49.607,Validation du demandeur
3014,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0891,2016-11-16 17:34:49.607,Send Email
3015,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0890,2016-11-16 17:33:27.123,Creation
3016,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0890,2016-11-16 17:33:27.123,Drafts
3017,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0890,2016-11-16 17:33:27.123,Notification prise en compte demandeur
3018,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0890,2016-11-16 17:33:27.123,Traitement de la demande
3019,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0890,2016-11-16 17:33:27.123,Validation futur manager
3020,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0890,2016-11-16 17:33:27.123,Send Email
3021,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0890,2016-11-16 17:33:27.123,Installation de la boite mail sur le poste
3022,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0890,2016-11-16 17:33:27.123,Validation du demandeur
3023,270,Thib_vet_270,E_MAIL_270@company.com,S1611-0890,2016-11-16 17:33:27.123,Send Email
3024,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0651,2016-11-16 17:19:18.463,Creation
3025,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0651,2016-11-16 17:19:18.463,Drafts
3026,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0651,2016-11-16 17:19:18.463,Qualification
3027,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0651,2016-11-16 17:19:18.463,Requalification
3028,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0651,2016-11-16 17:19:18.463,Requestor notification
3029,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0651,2016-11-16 17:19:18.463,Analyse et résolution
3030,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0651,2016-11-16 17:19:18.463,Send Email
3031,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0651,2016-11-16 17:19:18.463,Fermeture du ticket
3032,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0651,2016-11-16 17:19:18.463,Validation demandeur
3033,2207,Mick_ard_2207,E_MAIL_2207@company.com,I1611-0651,2016-11-16 17:19:18.463,Send Email
3034,8885,Alex_aud_8885,E_MAIL_8885@company.com,S1611-0871,2016-11-16 16:27:00.000,Call
3035,8885,Alex_aud_8885,E_MAIL_8885@company.com,S1611-0871,2016-11-16 16:27:00.000,Validation hiérarchique
3036,8885,Alex_aud_8885,E_MAIL_8885@company.com,S1611-0871,2016-11-16 16:27:00.000,Send Email
3037,8885,Alex_aud_8885,E_MAIL_8885@company.com,S1611-0871,2016-11-16 16:27:00.000,Notification prise en compte demandeur
3038,8885,Alex_aud_8885,E_MAIL_8885@company.com,S1611-0871,2016-11-16 16:27:00.000,Création du compte Lotus Notes
3039,8885,Alex_aud_8885,E_MAIL_8885@company.com,S1611-0871,2016-11-16 16:27:00.000,Send Email
3040,8885,Alex_aud_8885,E_MAIL_8885@company.com,S1611-0871,2016-11-16 16:27:00.000,Account modification
3041,8885,Alex_aud_8885,E_MAIL_8885@company.com,S1611-0871,2016-11-16 16:27:00.000,Vérification
3042,8885,Alex_aud_8885,E_MAIL_8885@company.com,S1611-0871,2016-11-16 16:27:00.000,Validation demandeur
3043,8885,Alex_aud_8885,E_MAIL_8885@company.com,S1611-0871,2016-11-16 16:27:00.000,Send Email
3044,8647,Olri_ard_8647,E_MAIL_8647@company.com,S1611-0889,2016-11-16 15:38:08.427,Creation
3045,8647,Olri_ard_8647,E_MAIL_8647@company.com,S1611-0889,2016-11-16 15:38:08.427,Drafts
3046,8647,Olri_ard_8647,E_MAIL_8647@company.com,S1611-0889,2016-11-16 15:38:08.427,Notification prise en compte demandeur
3047,8647,Olri_ard_8647,E_MAIL_8647@company.com,S1611-0889,2016-11-16 15:38:08.427,Processing your request
3048,8647,Olri_ard_8647,E_MAIL_8647@company.com,S1611-0889,2016-11-16 15:38:08.427,Delete the Contents of a Service
3049,8647,Olri_ard_8647,E_MAIL_8647@company.com,S1611-0889,2016-11-16 15:38:08.427,Requalification
3050,8647,Olri_ard_8647,E_MAIL_8647@company.com,S1611-0889,2016-11-16 15:38:08.427,Notification prise en compte demandeur
3051,8647,Olri_ard_8647,E_MAIL_8647@company.com,S1611-0889,2016-11-16 15:38:08.427,Installation de la boite mail sur le poste
3052,8647,Olri_ard_8647,E_MAIL_8647@company.com,S1611-0889,2016-11-16 15:38:08.427,Send Email
3053,8647,Olri_ard_8647,E_MAIL_8647@company.com,S1611-0889,2016-11-16 15:38:08.427,Vérification
3054,8647,Olri_ard_8647,E_MAIL_8647@company.com,S1611-0889,2016-11-16 15:38:08.427,Validation demandeur
3055,8647,Olri_ard_8647,E_MAIL_8647@company.com,S1611-0889,2016-11-16 15:38:08.427,Send Email
3056,8406,Este_pon_8406,E_MAIL_8406@company.com,S1611-0888,2016-11-16 15:21:27.000,Call
3057,701,Davi_hal_701,E_MAIL_701@company.com,I1611-0649,2016-11-16 15:13:38.067,Creation
3058,701,Davi_hal_701,E_MAIL_701@company.com,I1611-0649,2016-11-16 15:13:38.067,Drafts
3059,701,Davi_hal_701,E_MAIL_701@company.com,I1611-0649,2016-11-16 15:13:38.067,Qualification
3060,701,Davi_hal_701,E_MAIL_701@company.com,I1611-0649,2016-11-16 15:13:38.067,Requalification
3061,701,Davi_hal_701,E_MAIL_701@company.com,I1611-0649,2016-11-16 15:13:38.067,Requestor notification
3062,701,Davi_hal_701,E_MAIL_701@company.com,I1611-0649,2016-11-16 15:13:38.067,Analyse et résolution
3063,701,Davi_hal_701,E_MAIL_701@company.com,I1611-0649,2016-11-16 15:13:38.067,Send Email
3064,701,Davi_hal_701,E_MAIL_701@company.com,I1611-0649,2016-11-16 15:13:38.067,Fermeture du ticket
3065,701,Davi_hal_701,E_MAIL_701@company.com,I1611-0649,2016-11-16 15:13:38.067,Validation demandeur
3066,701,Davi_hal_701,E_MAIL_701@company.com,I1611-0649,2016-11-16 15:13:38.067,Send Email
3067,8777,Etie_oye_8777,E_MAIL_8777@company.com,I1611-0648,2016-11-16 15:05:56.000,Call
3068,8777,Etie_oye_8777,E_MAIL_8777@company.com,I1611-0648,2016-11-16 15:05:56.000,Requestor notification
3069,8777,Etie_oye_8777,E_MAIL_8777@company.com,I1611-0648,2016-11-16 15:05:56.000,Analyse et résolution
3070,8777,Etie_oye_8777,E_MAIL_8777@company.com,I1611-0648,2016-11-16 15:05:56.000,Send Email
3071,8777,Etie_oye_8777,E_MAIL_8777@company.com,I1611-0648,2016-11-16 15:05:56.000,Fermeture du ticket
3072,8777,Etie_oye_8777,E_MAIL_8777@company.com,I1611-0648,2016-11-16 15:05:56.000,Validation demandeur
3073,8777,Etie_oye_8777,E_MAIL_8777@company.com,I1611-0648,2016-11-16 15:05:56.000,Send Email
3074,8734,Dami_odu_8734,E_MAIL_8734@company.com,S1611-0887,2016-11-16 14:37:28.557,Creation
3075,8734,Dami_odu_8734,E_MAIL_8734@company.com,S1611-0887,2016-11-16 14:37:28.557,Drafts
3076,8734,Dami_odu_8734,E_MAIL_8734@company.com,S1611-0887,2016-11-16 14:37:28.557,Notification prise en compte demandeur
3077,8734,Dami_odu_8734,E_MAIL_8734@company.com,S1611-0887,2016-11-16 14:37:28.557,Installation de la boite mail sur le poste
3078,8734,Dami_odu_8734,E_MAIL_8734@company.com,S1611-0887,2016-11-16 14:37:28.557,Validation demandeur
3079,8734,Dami_odu_8734,E_MAIL_8734@company.com,S1611-0887,2016-11-16 14:37:28.557,Send Email
3080,3156,Will_ron_3156,E_MAIL_3156@company.com,I1611-0647,2016-11-16 14:22:25.770,Creation
3081,3156,Will_ron_3156,E_MAIL_3156@company.com,I1611-0647,2016-11-16 14:22:25.770,Drafts
3082,3156,Will_ron_3156,E_MAIL_3156@company.com,I1611-0647,2016-11-16 14:22:25.770,Qualification
3083,3156,Will_ron_3156,E_MAIL_3156@company.com,I1611-0647,2016-11-16 14:22:25.770,Assignment
3084,3156,Will_ron_3156,E_MAIL_3156@company.com,I1611-0647,2016-11-16 14:22:25.770,Requalification
3085,3156,Will_ron_3156,E_MAIL_3156@company.com,I1611-0647,2016-11-16 14:22:25.770,Requestor notification
3086,3156,Will_ron_3156,E_MAIL_3156@company.com,I1611-0647,2016-11-16 14:22:25.770,Analyse et résolution
3087,3156,Will_ron_3156,E_MAIL_3156@company.com,I1611-0647,2016-11-16 14:22:25.770,Send Email
3088,3156,Will_ron_3156,E_MAIL_3156@company.com,I1611-0647,2016-11-16 14:22:25.770,Incoming user call
3089,3156,Will_ron_3156,E_MAIL_3156@company.com,I1611-0647,2016-11-16 14:22:25.770,Fermeture du ticket
3090,3156,Will_ron_3156,E_MAIL_3156@company.com,I1611-0647,2016-11-16 14:22:25.770,Validation demandeur
3091,3156,Will_ron_3156,E_MAIL_3156@company.com,I1611-0647,2016-11-16 14:22:25.770,Send Email
3092,8610,Beno_eau_8610,E_MAIL_8610@company.com,I1611-0644,2016-11-16 14:06:55.000,Call
3093,8610,Beno_eau_8610,E_MAIL_8610@company.com,I1611-0644,2016-11-16 14:06:55.000,Requestor notification
3094,8174,Rudy_fer_8174,E_MAIL_8174@company.com,S1611-0886,2016-11-16 13:59:37.000,Call
3095,8174,Rudy_fer_8174,E_MAIL_8174@company.com,S1611-0886,2016-11-16 13:59:37.000,Notification prise en compte demandeur
3096,8174,Rudy_fer_8174,E_MAIL_8174@company.com,S1611-0886,2016-11-16 13:59:37.000,Processing your request
3097,8174,Rudy_fer_8174,E_MAIL_8174@company.com,S1611-0886,2016-11-16 13:59:37.000,Assignment
3098,8174,Rudy_fer_8174,E_MAIL_8174@company.com,S1611-0886,2016-11-16 13:59:37.000,Assignment
3099,8174,Rudy_fer_8174,E_MAIL_8174@company.com,S1611-0886,2016-11-16 13:59:37.000,Vérification
3100,8174,Rudy_fer_8174,E_MAIL_8174@company.com,S1611-0886,2016-11-16 13:59:37.000,Validation demandeur
3101,8174,Rudy_fer_8174,E_MAIL_8174@company.com,S1611-0886,2016-11-16 13:59:37.000,Send Email
3102,8705,Méla_lly_8705,E_MAIL_8705@company.com,I1611-0642,2016-11-16 13:55:34.000,Call
3103,8705,Méla_lly_8705,E_MAIL_8705@company.com,I1611-0642,2016-11-16 13:55:34.000,Requestor notification
3104,8705,Méla_lly_8705,E_MAIL_8705@company.com,I1611-0642,2016-11-16 13:55:34.000,Analyse et résolution
3105,8705,Méla_lly_8705,E_MAIL_8705@company.com,I1611-0642,2016-11-16 13:55:34.000,Fermeture du ticket
3106,8705,Méla_lly_8705,E_MAIL_8705@company.com,I1611-0642,2016-11-16 13:55:34.000,Validation demandeur
3107,8705,Méla_lly_8705,E_MAIL_8705@company.com,I1611-0642,2016-11-16 13:55:34.000,Send Email
3108,8505,Thom_eau_8505,E_MAIL_8505@company.com,S1611-0885,2016-11-16 13:51:16.353,Creation
3109,8505,Thom_eau_8505,E_MAIL_8505@company.com,S1611-0885,2016-11-16 13:51:16.353,Drafts
3110,8505,Thom_eau_8505,E_MAIL_8505@company.com,S1611-0885,2016-11-16 13:51:16.353,Notification prise en compte demandeur
3111,8505,Thom_eau_8505,E_MAIL_8505@company.com,S1611-0885,2016-11-16 13:51:16.353,Traitement de la demande
3112,8505,Thom_eau_8505,E_MAIL_8505@company.com,S1611-0885,2016-11-16 13:51:16.353,Validation futur manager
3113,8505,Thom_eau_8505,E_MAIL_8505@company.com,S1611-0885,2016-11-16 13:51:16.353,Send Email
3114,8505,Thom_eau_8505,E_MAIL_8505@company.com,S1611-0885,2016-11-16 13:51:16.353,Installation de la boite mail sur le poste
3115,8505,Thom_eau_8505,E_MAIL_8505@company.com,S1611-0885,2016-11-16 13:51:16.353,Validation du demandeur
3116,8505,Thom_eau_8505,E_MAIL_8505@company.com,S1611-0885,2016-11-16 13:51:16.353,Send Email
3117,8231,Brun_lle_8231,E_MAIL_8231@company.com,I1611-0641,2016-11-16 13:48:52.000,Call
3118,8231,Brun_lle_8231,E_MAIL_8231@company.com,I1611-0641,2016-11-16 13:48:52.000,Requestor notification
3119,528,Céli_ion_528,E_MAIL_528@company.com,I1611-0640,2016-11-16 13:39:01.000,Call
3120,528,Céli_ion_528,E_MAIL_528@company.com,I1611-0640,2016-11-16 13:39:01.000,Requestor notification
3121,764,Simo_ods_764,E_MAIL_764@company.com,I1611-0638,2016-11-16 13:29:42.000,Call
3122,764,Simo_ods_764,E_MAIL_764@company.com,I1611-0638,2016-11-16 13:29:42.000,Requestor notification
3123,1078,Céli_ant_1078,E_MAIL_1078@company.com,S1611-0884,2016-11-16 13:28:26.573,Creation
3124,1078,Céli_ant_1078,E_MAIL_1078@company.com,S1611-0884,2016-11-16 13:28:26.573,Drafts
3125,1078,Céli_ant_1078,E_MAIL_1078@company.com,S1611-0884,2016-11-16 13:28:26.573,Notification prise en compte demandeur
3126,1078,Céli_ant_1078,E_MAIL_1078@company.com,S1611-0884,2016-11-16 13:28:26.573,Traitement de la demande
3127,1078,Céli_ant_1078,E_MAIL_1078@company.com,S1611-0884,2016-11-16 13:28:26.573,Validation futur manager
3128,1078,Céli_ant_1078,E_MAIL_1078@company.com,S1611-0884,2016-11-16 13:28:26.573,Send Email
3129,1078,Céli_ant_1078,E_MAIL_1078@company.com,S1611-0884,2016-11-16 13:28:26.573,Installation de la boite mail sur le poste
3130,1078,Céli_ant_1078,E_MAIL_1078@company.com,S1611-0884,2016-11-16 13:28:26.573,Validation du demandeur
3131,1078,Céli_ant_1078,E_MAIL_1078@company.com,S1611-0884,2016-11-16 13:28:26.573,Send Email
3132,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Creation
3133,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Drafts
3134,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Prestataire ?
3135,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Validation RH
3136,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Send Email
3137,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Assignment
3138,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Delete the Contents of a Service
3139,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Requalification
3140,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Prestataire ?
3141,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Validation RH
3142,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Send Email
3143,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Demande d'adresse GMail ?
3144,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Fin traitement GMail
3145,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Création du compte AD
3146,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Préparation du poste
3147,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Installation du poste sur site
3148,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Assignment
3149,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Incoming user call
3150,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Vérification MyServiceDesk
3151,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Validation du demandeur
3152,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0883,2016-11-16 13:27:29.237,Send Email
3153,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0881,2016-11-16 13:24:40.253,Creation
3154,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0881,2016-11-16 13:24:40.253,Drafts
3155,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0881,2016-11-16 13:24:40.253,Notification prise en compte demandeur
3156,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0881,2016-11-16 13:24:40.253,Traitement de la demande
3157,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0881,2016-11-16 13:24:40.253,Validation futur manager
3158,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0881,2016-11-16 13:24:40.253,Send Email
3159,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0880,2016-11-16 13:22:06.193,Creation
3160,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0880,2016-11-16 13:22:06.193,Drafts
3161,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0880,2016-11-16 13:22:06.193,Notification prise en compte demandeur
3162,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0880,2016-11-16 13:22:06.193,Traitement de la demande
3163,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0880,2016-11-16 13:22:06.193,Validation futur manager
3164,551,Valé_ard_551,E_MAIL_551@company.com,S1611-0880,2016-11-16 13:22:06.193,Send Email
3165,1238,Mari_mte_1238,E_MAIL_1238@company.com,S1611-0879,2016-11-16 13:19:58.000,Call
3166,691,Jérô_ezy_691,E_MAIL_691@company.com,S1611-0878,2016-11-16 13:15:53.227,Creation
3167,691,Jérô_ezy_691,E_MAIL_691@company.com,S1611-0878,2016-11-16 13:15:53.227,Drafts
3168,691,Jérô_ezy_691,E_MAIL_691@company.com,S1611-0878,2016-11-16 13:15:53.227,Notification prise en compte demandeur
3169,691,Jérô_ezy_691,E_MAIL_691@company.com,S1611-0878,2016-11-16 13:15:53.227,Processing your request
3170,691,Jérô_ezy_691,E_MAIL_691@company.com,S1611-0878,2016-11-16 13:15:53.227,Processing your request
3171,691,Jérô_ezy_691,E_MAIL_691@company.com,S1611-0878,2016-11-16 13:15:53.227,Processing your request
3172,691,Jérô_ezy_691,E_MAIL_691@company.com,S1611-0878,2016-11-16 13:15:53.227,Processing your request
3173,691,Jérô_ezy_691,E_MAIL_691@company.com,S1611-0878,2016-11-16 13:15:53.227,Processing your request
3174,691,Jérô_ezy_691,E_MAIL_691@company.com,S1611-0878,2016-11-16 13:15:53.227,Send Email to Support Persons
3175,691,Jérô_ezy_691,E_MAIL_691@company.com,S1611-0878,2016-11-16 13:15:53.227,Vérification
3176,691,Jérô_ezy_691,E_MAIL_691@company.com,S1611-0878,2016-11-16 13:15:53.227,Validation demandeur
3177,691,Jérô_ezy_691,E_MAIL_691@company.com,S1611-0878,2016-11-16 13:15:53.227,Send Email
3178,8135,SCC_SCC_8135,E_MAIL_8135@company.com,I1611-0636,2016-11-16 13:15:07.000,Call
